JA1597|late embryos_H3K4me3 ChIP seq|whole embryo|Late embryo	Emb@ Late embryo
JA1597|late embryos_CFP-1::GFP ChIP seq|whole embryo|Late embryo	Emb@ Late embryo
N2|tra-1(e1834) homozygote L3 stage	Lar@ L3
N2|tra-1(e1834) heterozygote L3 stage	Lar@ L3
L3 larvae, set-4 mutant, H4K20me1 ChIP|whole body|L3 larvae	Lar@ L3
wild type|larval L4 stage C. elegans|larval L4 stage C. elegans	Lar@ L4
eri-1(mg366)|adult C. elegans|adult	Adl@ Adult
zim-2(tm574)|synchronized young adult population of mutant strain zim-2(tm574)|young adult	Adl@ Young adult
Wild-type embryos|Embryo	Emb@ Embryos
OP37|starved L1	Lar@ L1
OP37|embryo	Emb@ Embryos
OP37|L1	Lar@ L1
N2|seq-ab8895_H3K4me1:733246_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-ab8895_H3K4me1:733246_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-ab8895_H3K4me1:733246_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-ab8895_H3K4me1:733246_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-ab8896_H3K9me1_104560_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-ab8896_H3K9me1_104560_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-ab8896_H3K9me1_104560_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-ab8896_H3K9me1_104560_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3166_LIN37_N2_LTemb_ChIP_Rep2|Late Embryos	Emb@ Late embryo
N2|seq-SDQ3166_LIN37_N2_LTemb_ChIP_Rep1|Late Embryos	Emb@ Late embryo
N2|seq-SDQ3166_LIN37_N2_LTemb_Input_Rep2|Late Embryos	Emb@ Late embryo
N2|seq-SDQ3166_LIN37_N2_LTemb_Input_Rep1|Late Embryos	Emb@ Late embryo
fem-2(b245)|seq-SDQ4501_T09A5.8_FEM2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4501_T09A5.8_FEM2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4501_T09A5.8_FEM2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4501_T09A5.8_FEM2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-WA30932379_H3K9ac_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-WA30932379_H3K9ac_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-WA30932379_H3K9ac_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-WA30932379_H3K9ac_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-AR0144_H3_144_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-AR0144_H3_144_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-AR0144_H3_144_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-AR0144_H3_144_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
YL418(official name : YL418 genotype : unc-119(ed3) III; vrIs65pGES-1::EFL-1::GFP FLAG:EFL-1 3'-UTR genotype : unc-119 (+) outcross : 0 mutagen : None tags : GFP::3xFlag description : The EFL-1::GFP fusion protein is driven by the ges-1 promoter and expressed in the instestine. made_by : Michelle Kudron (Valerie Reinke's lab) )|EFL-1_GFP_L1 ChIP Rep.3|fed L1	Lar@ L1
YL418(official name : YL418 genotype : unc-119(ed3) III; vrIs65pGES-1::EFL-1::GFP FLAG:EFL-1 3'-UTR genotype : unc-119 (+) outcross : 0 mutagen : None tags : GFP::3xFlag description : The EFL-1::GFP fusion protein is driven by the ges-1 promoter and expressed in the instestine. made_by : Michelle Kudron (Valerie Reinke's lab) )|EFL-1_GFP_L1 ChIP Rep.2|fed L1	Lar@ L1
YL418(official name : YL418 genotype : unc-119(ed3) III; vrIs65pGES-1::EFL-1::GFP FLAG:EFL-1 3'-UTR genotype : unc-119 (+) outcross : 0 mutagen : None tags : GFP::3xFlag description : The EFL-1::GFP fusion protein is driven by the ges-1 promoter and expressed in the instestine. made_by : Michelle Kudron (Valerie Reinke's lab) )|EFL-1_GFP_L1 Input Rep.3|fed L1	Lar@ L1
YL418(official name : YL418 genotype : unc-119(ed3) III; vrIs65pGES-1::EFL-1::GFP FLAG:EFL-1 3'-UTR genotype : unc-119 (+) outcross : 0 mutagen : None tags : GFP::3xFlag description : The EFL-1::GFP fusion protein is driven by the ges-1 promoter and expressed in the instestine. made_by : Michelle Kudron (Valerie Reinke's lab) )|EFL-1_GFP_L1 Input Rep.2 extraction4_seq4|fed L1	Lar@ L1
N2|early embryos Input DNA seq|whole embryo|early embryos	Emb@ Early embryo
N2|early embryos H4K16ac ChIP seq|whole embryo|early embryos	Emb@ Early embryo
N2|seq-ab817_8WG16_639746_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3927_MRG1_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3927_MRG1_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3927_MRG1_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3927_MRG1_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3838_T26A5.5_N2_Eemb_ChIP_Rep2|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3838_T26A5.5_N2_Eemb_ChIP_Rep1|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3838_T26A5.5_N2_Eemb_Input_Rep2|Early Embryo	Emb@ Early embryo
N2|seq-SDQ3838_T26A5.5_N2_Eemb_Input_Rep1|Early Embryo	Emb@ Early embryo
WH223|seq-302-32369_H3K9me2_ojIs9_YA_germline_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-302-32369_H3K9me2_ojIs9_YA_germline_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-302-32369_H3K9me2_ojIs9_YA_germline_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-302-32369_H3K9me2_ojIs9_YA_germline_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ2382_him5_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ2382_him5_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ2382_him5_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ2382_him5_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-SDQ4663_RPC1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ4663_RPC1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ4663_RPC1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ4663_RPC1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ4640_SWD3_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4640_SWD3_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4640_SWD3_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4640_SWD3_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4585_ASH2_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4585_ASH2_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4585_ASH2_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4585_ASH2_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4564_DPY28_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4564_DPY28_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4564_DPY28_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4564_DPY28_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4562_SMC6_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4562_SMC6_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4562_SMC6_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4562_SMC6_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
fem-2(b245)|seq-SDQ0809_COH1_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0809_COH1_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0809_COH1_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0809_COH1_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-SDQ4561_DPY26_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4561_DPY26_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4561_DPY26_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4561_DPY26_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
fem-2(b245)|seq-SDQ3914_REC8_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ3914_REC8_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ3914_REC8_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ3914_REC8_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0802_REC8_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0802_REC8_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0802_REC8_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ0802_REC8_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-G0655G0656_HTP3_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-G0655G0656_HTP3_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-G0655G0656_HTP3_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-G0655G0656_HTP3_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-SDQ4496_DPY26_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4496_DPY26_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4496_DPY26_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4496_DPY26_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4493_MAU2_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4493_MAU2_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4493_MAU2_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4493_MAU2_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4481_PQN85_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4481_PQN85_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4481_PQN85_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4481_PQN85_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4154_IMB1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4154_IMB1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4154_IMB1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4154_IMB1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
fem-2(b245)|seq-HK00001-H3K36me3_13C9_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-HK00001-H3K36me3_13C9_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-HK00001-H3K36me3_13C9_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-HK00001-H3K36me3_13C9_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab6002_H3K27me3_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab6002_H3K27me3_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab6002_H3K27me3_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab6002_H3K27me3_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-SDQ4109_TAF1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4109_TAF1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4109_TAF1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ4109_TAF1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
fem-2(b245)|seq-Ab8895_H3K4me1_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab8895_H3K4me1_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab8895_H3K4me1_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab8895_H3K4me1_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab9048_H3K36me1_fem2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab9048_H3K36me1_fem2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab9048_H3K36me1_fem2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-Ab9048_H3K36me1_fem2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-SDQ3892_MIX1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3892_MIX1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3892_MIX1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3892_MIX1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3856_SDC1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3856_SDC1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3856_SDC1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3856_SDC1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3582_CBP1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3582_CBP1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3582_CBP1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3582_CBP1_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3499_DPY30_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3499_DPY30_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3499_DPY30_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ3499_DPY30_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_RiIMB1_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_RiIMB1_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_RiIMB1_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_RiIMB1_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_EE_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_EE_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_EE_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ2357Q2358_AMA1_N2_Mxemb_EE_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ0839_TBP1_N2_Mxemb_EE_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ0839_TBP1_N2_Mxemb_EE_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ0839_TBP1_N2_Mxemb_EE_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-SDQ0839_TBP1_N2_Mxemb_EE_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-OD0039_SMC4_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-OD0039_SMC4_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-OD0039_SMC4_N2_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-NBP170893_HTZ1_N2_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-NBP170893_HTZ1_N2_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
N2|seq-NBP170893_HTZ1_N2_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
N2|seq-JL00006_ZFP1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-JL00006_ZFP1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
TY1072|seq-ab9051_H4K20me1_TY1072_Mxemb_ChIP_Rep2|Mixed Embryo	Emb@ Mixed embryo
TY1072|seq-ab9051_H4K20me1_TY1072_Mxemb_ChIP_Rep1|Mixed Embryo	Emb@ Mixed embryo
TY1072|seq-ab9051_H4K20me1_TY1072_Mxemb_Input_Rep2|Mixed Embryo	Emb@ Mixed embryo
TY1072|seq-ab9051_H4K20me1_TY1072_Mxemb_Input_Rep1|Mixed Embryo	Emb@ Mixed embryo
fem-2(b245)|seq-SDQ4625_T09A5.8_FEM2_AD_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4625_T09A5.8_FEM2_AD_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4625_T09A5.8_FEM2_AD_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
fem-2(b245)|seq-SDQ4625_T09A5.8_FEM2_AD_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
N2|seq-ab15823_H4K8ac_487128_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-ab15823_H4K8ac_487128_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-ab15823_H4K8ac_487128_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-ab15823_H4K8ac_487128_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3528_NURF1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ3528_NURF1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3528_NURF1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ3528_NURF1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3525_NURF1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ3525_NURF1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3525_NURF1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ3525_NURF1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2940_NURF1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2940_NURF1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2940_NURF1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2940_NURF1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-HM4077_LIN61_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-HM4077_LIN61_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-HM4077_LIN61_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-HM4077_LIN61_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2342_LET418_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2342_LET418_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2342_LET418_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2342_LET418_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3861_LET418_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ3861_LET418_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2354_HDA1_N2_L3_ChIP_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2354_HDA1_N2_L3_ChIP_Rep1|L3 Larva	Lar@ L3
N2|seq-SDQ2354_HDA1_N2_L3_Input_Rep2|L3 Larva	Lar@ L3
N2|seq-SDQ2354_HDA1_N2_L3_Input_Rep1|L3 Larva	Lar@ L3
WH223|seq-WA30834809_H3K4me2_ojIs9_YA_germline_ChIP_Rep2|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-WA30834809_H3K4me2_ojIs9_YA_germline_ChIP_Rep1|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-WA30834809_H3K4me2_ojIs9_YA_germline_Input_Rep2|Germline containing young adult	Adl@ Germline containing young adult
WH223|seq-WA30834809_H3K4me2_ojIs9_YA_germline_Input_Rep1|Germline containing young adult	Adl@ Germline containing young adult
