E4-8|Embryos	Emb@ 4-8h embryos
E16-20|Embryos	Emb@ 16-20h embryos
E0-4|Embryos	Emb@ 0-4h embryos
OrR|pooled stage 12 and 13 egg chambers|egg chamber|pooled stage 12 and 13	Adl@ Egg chamber
OrR|stage 10 egg chambers from OrR|egg chamber|stage 10	Adl@ Egg chamber
Oregon-R-modENCDOE|whole embryo	Emb@ 14-16h embryos
JIL-1 -/-|Salivary Glands|Salivary Gland Cells|Third instar larvae	Lar@ Salivary glands
Third instar larvae	Lar@ 3rd instar
Adult Drosophila ovary|ovary	Adl@ Ovary
IPC ablation mutants|female adult flies|whole organism	Adl@ Adult female
chico heterozygous mutants|female adult flies|whole organism	Adl@ Adult female
Female larvae	Adl@ Adult female
Staged embryos|post-MBT 02to04h AEL	Emb@ 2-4h embryos
wing imaginal discs|wing imaginal discs|third instar larvae	Lar@ Imaginal wing disc
Kc167|Kc167|Embryonic Cell	CeL@ Kc167
SL2|CLAMP ChIP SL2 cells control RNAi	CeL@ S2
SL2|CLAMP ChIP SL2 cells MSL2 RNAi	CeL@ S2
Kc|CLAMP ChIP Kc cells control RNAi	CeL@ Kc
S2 experssing biotin-PH|S2 cell line	CeL@ S2
Orgon R|ChIP against BEAF-32 Wing|L3 Wing imaginal disc-3rd instar	Lar@ Imaginal wing disc
S2-DRSC cells|S2-DRSC cells	CeL@ S2
iso1 (y; bw cn sp)|E0-8|E0-8	Emb@ 0-8h embryos
iso1 (y; bw cn sp)|E0-12|E0-12	Emb@ 0-12h embryos
Toll10b mutant	Emb@ 2-4h embryos
eye-antenna imaginal disc|eye-antanna imaginal discs	Lar@ Eye-antennal discs
DRSC-S2 cell line|DRSC-S2 cell line	CeL@ S2
Adult male fatbody|Adult abdominal fatbody with associated abdominal cuticle, oenocytes and cuticular muscles	Adl@ Adult male fatbody
Adult female fatbody|Adult abdominal fatbody with associated abdominal cuticle, oenocytes and cuticular muscles	Adl@ Adult female
7T_W3L|: 7T_W3L	Lar@ 3rd instar
white prepupae|white prepupae	Pup@ White prepupae
S2, ATCC, CLR-1963, Lot#5054622|S2 cells	CeL@ S2
S2|S2	CeL@ S2
Staged embryos|2-4h AEL	Emb@ 2-4h embryos
Male larvae	Lar@ Larvae
Kenyon cells|OK107|Head	Adl@ Kenyon cells
HSF IP	CeL@ S2
WPP|WPP	Pup@ White prepupae
Kc|Kc	CeL@ Kc
E0-12h|E0-12h	Emb@ 0-12h embryos
bam testis|bam testis	Adl@ Testis
E16-20|E16-20	Emb@ 16-20h embryos
E20-24|Embryos	Emb@ 20-24h embryos
OrR|third instar salivary gland from OrR|salivary gland|third instar	Lar@ Salivary glands
fruitfly testis nos&gt;shRNA E(z)|testis specifically expressing E(z) shmiR RNAi in germ cells	Adl@ Testis
eye-antennal imaginal disc|eye-antennal imaginal disc|wandering 3rd instar larva	Lar@ Eye-antennal discs
S2 cells|S2	CeL@ S2
S2|ChIPed chromatin, Active Motif H2Av pAb #39715	CeL@ S2
12-14 hour old embryos svb::GFP|embryo	Emb@ 12-14h embryos
Pol II ChIP|S2	CeL@ S2
OSC cells|OSC cells	CeL@ OSC
Iso1|8-16hr embryo ChIP; Iso1 strain; Yki antibody|Whole embryo|Embryo, 8-16hr	Emb@ 8-16h embryos
Iso1|8-16hr embryo ChIP; Iso1 strain; GAF antibody|Whole embryo|Embryo, 8-16hr	Emb@ 8-16h embryos
neurons FAC sorted from dissociated embryos	Emb@ Neuronal cells
Oregon R (wild type)	Unc@ Unclassified
S2-DRSC|S2_roX2|modENCODE isolate of Schneider's line 2	CeL@ S2
FACS isolated muscle cells|mef2+ muscle cells|stage 15-16 embryos	Emb@ Muscle cells
wing imaginal discs, wild type, input|wing imaginal discs|third instar larvae	Lar@ Imaginal wing disc
Kc genomic DNA	CeL@ Kc
E0-8|E0-8	Emb@ 0-8h embryos
AbdB-GFP|W3L	Lar@ 3rd instar
Exd-GFP|E0-8	Emb@ 0-8h embryos
Hr78-GFP|E8-16	Emb@ 8-16h embryos
Hr78-GFP|W3L	Lar@ 3rd instar
LolaI-GFP|W3L	Lar@ 3rd instar
Notch-GFP|W3L	Lar@ 3rd instar
Stat92E-GFP|E0-12	Emb@ 0-12h embryos
S2R+ cells|embryonic cells	CeL@ S2
Input|S2	CeL@ S2
ISO1|WPP|WPP	Pup@ White prepupae
EcR_mF3d|EcR_mF3d	Adl@ Adult female
R13-E1-6h-Set2|R13-E1-6h-Set2	Emb@ 1-6h embryos
EcR_WPP-4-5h|: EcR_WPP-4-5h	Pup@ White prepupae
E1-6h|E1-6h	Emb@ 1-6h embryos
7T|3dFemale from 7T	Adl@ Adult female
10T-W3L|10T-W3L	Lar@ 3rd instar
eye-antennal discs|eye-antennal discs|third instar larvae	Lar@ Eye-antennal discs
CP190_mixed|embryo|whole embryo	Emb@ 5-13h embryos
D. Melanogaster_PC Phdel|embryos	Emb@ 16-18h embryos
D. Melanogaster_PHO Phdel|embryos	Emb@ 16-18h embryos
D. Melanogaster_Input Phdel|embryos	Emb@ 16-18h embryos
D. Melanogaster_PC WT|embryos	Emb@ 16-18h embryos
D. Melanogaster_PHO WT|embryos	Emb@ 16-18h embryos
D. Melanogaster_Input WT|embryos	Emb@ 16-18h embryos
D. Melanogaster_PHO|embryos	Emb@ 4-12h embryos
D. Melanogaster_Input|embryos	Emb@ 4-12h embryos
D. Melanogaster_H3K4me3|embryos	Emb@ 4-12h embryos
D. Melanogaster_DSP1|embryos	Emb@ 4-12h embryos
D. Melanogaster_PC|embryos	Emb@ 4-12h embryos
D. Melanogaster_PH|embryos	Emb@ 4-12h embryos
D. Melanogaster_H3K27me3|embryos	Emb@ 4-12h embryos
input_Pol2_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_CTCF_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Suz12_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Pc_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Pc_PS7|embryo|parasegment 7	Emb@ Parasegment 7
Pol2_mixed|embryo|whole embryo	Emb@ 5-13h embryos
CTCF_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Eye-Antennal disc|Eye-Antennal disc|Wandering third instar larvae	Lar@ Eye-antennal discs
piwiNt/piwi2 (mutant)|mutant_mutant_anti-HP1|Ovaries	Adl@ Ovary
piwi/+ (wildtype)|WT_WT_Anti-H3K4me2|Ovaries	Adl@ Ovary
piwi/+ (wildtype)|WT_WT_Anti-H3K9me3|Ovaries	Adl@ Ovary
piwi/+ (wildtype)|WT_WT_anti-HP1|Ovaries	Adl@ Ovary
SuUR|third instar salivary gland from SuUR|salivary gland|third instar	Lar@ Salivary glands
ChIP Input|ovary|4-6 days old adult	Adl@ Ovary
H3K4me2 ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
H3K9me3 ChIP from piwi germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
H3K9me3 ChIP from rhino germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
H3K9me3 ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
Rhino ChIP from piwi germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
Rhino ChIP from control germline knock-down ovaries|ovary|4-6 days old adult	Adl@ Ovary
input_H3K4me3_mixed|embryo|whole embryo	Emb@ 5-13h embryos
input_H3K27ac_mixed|embryo|whole embryo	Emb@ 5-13h embryos
input_CTCF_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_H3K27me3_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_H3K27me3_PS6|embryo|parasegment 6	Emb@ Parasegment 6
input_H3K27me3_PS5|embryo|parasegment 5	Emb@ Parasegment 5
input_H3K27me3_PS4|embryo|parasegment 4	Emb@ Parasegment 4
input_H3K27me3_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Ph_PS7|embryo|parasegment 7	Emb@ Parasegment 7
Ph_mixed|embryo|whole embryo	Emb@ 5-13h embryos
zld_input|embryo|1-3 hours post egg laying	Emb@ 1-3h embryos
zld_Bcd|embryo|1-3 hours post egg laying	Emb@ 1-3h embryos
wt_input|embryo|1-3 hours post egg laying	Emb@ 1-3h embryos
wt_Bcd|embryo|1-3 hours post egg laying	Emb@ 1-3h embryos
Tau, Input|whole heads	Adl@ Adult head
Tau, ChIP-seq|whole heads	Adl@ Adult head
Control, ChIP-seq|whole heads	Adl@ Adult head
S2|Adf1 n-ChIP S2	CeL@ S2
S2|GAF n-ChIP S2	CeL@ S2
S2|Pho n-ChIP S2	CeL@ S2
S2 cells|Late embryonic derived S2 cells	CeL@ S2
H3K27me3 chromatin from embryonic nuclei|embryo	Emb@ Embryos
BG3-c2|Pc n-ChIP BG3-c2	CeL@ ML-DmBG3-c2
S2|Pc n-ChIP S2	CeL@ S2
S2R+|H3K27Me3 n-ChIP S2R+	CeL@ S2
S2R+|Pho n-ChIP S2R+	CeL@ S2
S2R+|Adf1 n-ChIP S2R+	CeL@ S2
S2R+|GAF n-ChIP S2R+	CeL@ S2
S2R+|Pc n-ChIP S2R+	CeL@ S2
S2|S2 cell line ChIP; Yki antibody|S2 (embryo cell line)	CeL@ S2
DGRC 204406 homozygous|Drosophila melanogaster ovary|ovaries	Adl@ Ovary
DGRC 204406 heterozygous|Drosophila melanogaster ovary|ovaries	Adl@ Ovary
ovary shWhite PolII|Ovaries	Adl@ Ovary
ovary shWhite H3K9me3|Ovaries	Adl@ Ovary
ovary shPiwi PolII|Ovaries	Adl@ Ovary
ovary shPiwi H3K9me3|Ovaries	Adl@ Ovary
tj-GAL4&gt;RNAi tej|ovaries|from 5-6 days old flies	Adl@ Ovary
tj-GAL4&gt;RNAi armi|ovaries|from 5-6 days old flies	Adl@ Ovary
Rpb3 ChIP-seq_Piwi-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
Rpb3 ChIP-seq_Mael-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
Rpb3 ChIP-seq_GFP-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
DNA input_Piwi-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
DNA input_Mael-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
DNA input_GFP-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
H3K9m3 ChIP-seq_Piwi-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
H3K9m3 ChIP-seq_Mael-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
H3K9m3 ChIP-seq_GFP-KD|Ovarian Somatic Cells (OSC)|96h after transfection	CeL@ OSC
Wing imaginal discs|wing imaginal disc|third instar larvae	Lar@ Imaginal wing disc
Iso1|Wing imaginal disc Input chromatin; Iso1 strain; no antibody|Wing imaginal disc|L3	Lar@ Imaginal wing disc
Iso1|Wing imaginal disc ChIP; Iso1 strain; GAF antibody|Wing imaginal disc|L3	Lar@ Imaginal wing disc
Iso1|8-16hr embryo ChIP; Iso1 strain; H3K4me3 antibody|Whole embryo|Embryo, 8-16hr	Emb@ 8-16h embryos
0-2hr Embryo ORC Chip-Seq|Embryo 0-2h	Emb@ 0-2h embryos
Orgon R|Chromatin Input|L3 Wing imaginal disc-3rd instar	Lar@ Imaginal wing disc
embryo|embryo 0-8h	Emb@ 0-8h embryos
USP, transgenic|W3L|W3L	Lar@ 3rd instar
USP, transgenic|WPP+12|WPP+12	Pup@ White prepupae
DFD, transgenic|E0-8|E0-8	Emb@ 0-8h embryos
USP, transgenic|E0-12|E0-12	Emb@ 0-12h embryos
iso1 (y; bw cn sp)|W3L|W3L	Lar@ 3rd instar
iso1 (y; bw cn sp)|AdultMale|AdultMale	Adl@ Adult female
iso1 (y; bw cn sp)|AdultFemale|AdultFemale	Adl@ Adult female
Stage 11 Drosophila embryos|embryo|Stage 11	Emb@ 2h embryos
mock IP (no HSF)	CeL@ S2
FACS isolated untagged neuronal cells|elav+ neuron cells|stage 15-16 embryos	Emb@ Neuronal cells
FACS isolated neuronal cells|elav+ neuron cells|stage 15-16 embryos	Emb@ Neuronal cells
wing imaginal discs, LID RNAi knock-down, input|wing imaginal discs|third instar larvae	Lar@ Imaginal wing disc
wing imaginal discs, LID RNAi knock-down, H3K4me3 ChIP|wing imaginal discs|third instar larvae	Lar@ Imaginal wing disc
wing imaginal discs, wild type, H3K4me3 ChIP|wing imaginal discs|third instar larvae	Lar@ Imaginal wing disc
15T_8-16_NW|: 15T_8-16_NW	Emb@ 8-16h embryos
S3 cell line|S3 cells	CeL@ S3
S2 cell line|S2 cells	CeL@ S2
3rd instart Drosophila larvae	Lar@ 3rd instar
S2|Homotypic H2Av (H2Av/H2Av) pull-down DNA	CeL@ S2
S2|Heterotypic H2Av (H2A/H2Av) pull-down DNA	CeL@ S2
embryo|NC14-late	Emb@ Mitotic cycle 14
embryo|NC14-middle	Emb@ Mitotic cycle 14
embryo|NC14-early	Emb@ Mitotic cycle 14
embryo|NC12	Emb@ Mitotic cycle 12
inp_CP190_PS7|embryo|parasegment 7	Emb@ Parasegment 7
inp_CP190_mixed|embryo|whole embryo	Emb@ 5-13h embryos
CP190_PS7|embryo|parasegment 7	Emb@ 5-13h embryos
input_Pc_mixed|embryo|whole embryo	Emb@ 5-13h embryos
input_Pc_PS7|embryo|parasegment 7	Emb@ Parasegment 7
Suz12_PS7|embryo|parasegment 7	Emb@ Parasegment 7
Pol2_PS7|embryo|parasegment 7	Emb@ Parasegment 7
Cutoff-EGFP_PFA_ChIP-seq|ovary	Adl@ Ovary
Cutoff-EGFP_EGS_ChIP-seq|ovary	Adl@ Ovary
Rhino-BioTAP_ChIP-seq|ovary	Adl@ Ovary
embryo	Emb@ Embryos
embryo|embryo	Emb@ Embryos
piwiNt/piwi2 (mutant)|mutant_mutant_Anti-H3K4me2|Ovaries	Adl@ Ovary
piwiNt/piwi2 (mutant)|mutant_mutant_Anti-H3K9me3|Ovaries	Adl@ Ovary
input_Ph_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_H3K4me3_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_H3K27ac_PS7|embryo|parasegment 7	Emb@ Parasegment 7
H3K4me3_PS7|embryo|parasegment 7	Emb@ Parasegment 7
H3K4me3_mixed|embryo|whole embryo	Emb@ 5-13h embryos
H3K27ac_PS7|embryo|parasegment 7	Emb@ Parasegment 7
H3K27ac_mixed|embryo|whole embryo	Emb@ 5-13h embryos
CTCF_PS7|embryo|parasegment 7	Emb@ 5-13h embryos
H3K27me3_PS7|embryo|parasegment 7	Emb@ Parasegment 7
H3K27me3_PS6|embryo|parasegment 6	Emb@ Parasegment 6
H3K27me3_PS5|embryo|parasegment 5	Emb@ Parasegment 5
H3K27me3_PS4|embryo|parasegment 4	Emb@ Parasegment 4
H3K27me3_mixed|embryo|whole embryo	Emb@ 5-13h embryos
Control, Input|whole heads	Adl@ Adult head
w1	Unc@ Unclassified
Ore R	Unc@ Unclassified
armi1_72.1	Unc@ Unclassified
Kc167|Kc167_Shep_ChIP-seq	CeL@ Kc167
Kc167|Kc167_Rump_ChIP-seq	CeL@ Kc167
Kc167|Kc167_Mod(mdg4)2.2_ChIP-seq	CeL@ Kc167
Kc167|Kc167_input	CeL@ Kc167
w-|body_w_input	Adl@ Adult body
w-|body_w_ip	Adl@ Adult body
cyc|body_cyc_input	Adl@ Adult body
cyc|body_cyc_ip	Adl@ Adult body
Clk|body_clk_input	Adl@ Adult body
Clk|body_clk_ip	Adl@ Adult body
w-|head_w_input	Adl@ Adult head
w-|head_w_ip	Adl@ Adult head
cyc|head_cyc_input	Adl@ Adult head
cyc|head_cyc_ip	Adl@ Adult head
Clk|head_clk_input	Adl@ Adult head
Clk|head_clk_ip	Adl@ Adult head
MLE ChIP-Seq|S2	CeL@ S2
MOF ChIP-Seq|S2	CeL@ S2
MSL3 ChIP-Seq|S2	CeL@ S2
MSL2 ChIP-Seq|S2	CeL@ S2
MSL1 ChIP-Seq|S2	CeL@ S2
ISO1|W3L|W3L	Lar@ 3rd instar
ISO1|Kc167|Kc167	CeL@ Kc167
BRC|BRC	Unc@ Unclassified
E16-24h_13T|E16-24h_13T	Emb@ 16-24h embryos
5T-8-16h|5T-8-16h	Emb@ 8-16h embryos
Adult-Female|Adult-Female	Adl@ Adult female
ECR-WPP+90|ECR-WPP+90	Pup@ White prepupae
ECR-WPP+12|ECR-WPP+12	Pup@ White prepupae
5T-0-6|5T-0-6	Emb@ 0-6h embryos
10T-E16-24h|10T-E16-24h	Emb@ 16-24h embryos
larvae|larvae	Lar@ Larvae
wild-type (2202U2)|embryo|embryo	Emb@ Embryos
S2|S2|late embryo-derived cell line|late embryonic stage	CeL@ S2
Kc167|Kc167|embryo-derived cell line|embryonic (dorsal closure stage)	CeL@ Kc167
wing disc, third instar larvae, input|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3 ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
input_Suz12_mixed|embryo|whole embryo	Emb@ 5-13h embryos
input_Suz12_Pol2_mixed|embryo|whole embryo	Emb@ 5-13h embryos
input_Suz12_PS7|embryo|parasegment 7	Emb@ Parasegment 7
input_Pc_mixed|embryo|parasegment 7	Emb@ Parasegment 7
input_Pol2_mixed|embryo|whole embryo	Emb@ 5-13h embryos
wing disc, third instar larvae, RNApol II ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3K79m1-2-3 ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3K27Ac ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3K27m3 ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3K4m2-3 ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
wing disc, third instar larvae, H3K4m1 ChIP|imaginal wing disc|third instar larvae	Lar@ Imaginal wing disc
embryos, zelda mutant, H3K18ac ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, wt, H3K18ac ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, zelda mutant, H3K4me1 ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, wt, H3K4me1 ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, zelda mutant, H3 ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, wt, H3 ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, zelda mutant, Zelda ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, wt, Zelda ChIP|embryo|mitotic cycle 12-c14d	Emb@ Mitotic cycle 12-14
embryos, cycle 14c, input|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, input|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, input|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, input|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3 ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3 ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3 ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3 ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3K36me3 ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K36me3 ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K36me3 ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 14c, H3K27me3 ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K27me3 ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K27me3 ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 14c, H3K9ac ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K9ac ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K9ac ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3K9ac ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3K4me3 ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K4me3 ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K4me3 ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3K4me3 ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3K4me1 ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K4me1 ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K4me1 ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3K4me1 ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3K27ac ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K27ac ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K27ac ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3K27ac ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H3K18ac ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H3K18ac ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H3K18ac ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H3K18ac ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H4K8ac ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H4K8ac ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H4K8ac ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H4K8ac ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
embryos, cycle 14c, H4K5ac ChIP|embryo|mitotic cycle 14(c-d)	Emb@ Mitotic cycle 14
embryos, cycle 14a, H4K5ac ChIP|embryo|mitotic cycle 14(a-b)	Emb@ Mitotic cycle 14
embryos, cycle 12, H4K5ac ChIP|embryo|mitotic cycle 11-13	Emb@ Mitotic cycle 11-13
embryos, cycle 8, H4K5ac ChIP|embryo|mitotic cycle 7-9	Emb@ Mitotic cycle 7-9
S2 Schneider cells|wild-type cells - anti-RNAPII|Late embryonic derived S2 cells	CeL@ S2
S2 Schneider cells|wild-type cells - anti-H3K36me3|Late embryonic derived S2 cells	CeL@ S2
S2 Schneider cells|wild-type cells - anti-H3K36me2|Late embryonic derived S2 cells	CeL@ S2
piwiNt/piwi2 (mutant)|mutant_mutant_PAS preincubation|Ovaries	Adl@ Ovary
piwiNt/piwi2 (mutant)|mutant_mutant_Input DNA|Ovaries	Adl@ Ovary
piwi/+ (wildtype)|WT_WT_PAS preincubation|Ovaries	Adl@ Ovary
